YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed
2015,9,1,2,AA,1998,N156UW,MIA,CLT,1910,1904.0,-6.0,24.0,1928.0,128.0,122.0,92.0,650,2100.0,6.0,2118,2106.0,-12.0,0,0,,,,,,,2015-09-01,0,0
2015,9,13,7,OO,2880,N864AS,LAX,RNO,2221,2219.0,-2.0,23.0,2242.0,88.0,85.0,59.0,391,2341.0,3.0,2349,2344.0,-5.0,0,0,,,,,,,2015-09-13,0,0
2015,9,11,5,UA,1913,N69839,LAX,ORD,1350,1414.0,24.0,15.0,1429.0,255.0,240.0,210.0,1744,1959.0,15.0,2005,2014.0,9.0,0,0,,,,,,,2015-09-11,1,0
2015,8,31,1,AA,1119,N3FAAA,MIA,BOS,2100,2055.0,-5.0,16.0,2111.0,197.0,180.0,159.0,1258,2350.0,5.0,17,2355.0,-22.0,0,0,,,,,,,2015-08-31,0,0
2015,9,28,1,WN,1770,N8624J,LAS,BNA,835,905.0,30.0,14.0,919.0,215.0,213.0,192.0,1587,1431.0,7.0,1410,1438.0,28.0,0,0,,0.0,0.0,28.0,0.0,0.0,2015-09-28,1,1
2015,9,13,7,EV,4685,N14916,BRO,IAH,520,516.0,-4.0,21.0,537.0,79.0,79.0,50.0,308,627.0,8.0,639,635.0,-4.0,0,0,,,,,,,2015-09-13,0,0
2015,9,11,5,AA,2128,N948UW,LGA,BOS,2000,1951.0,-9.0,19.0,2010.0,77.0,62.0,32.0,184,2042.0,11.0,2117,2053.0,-24.0,0,0,,,,,,,2015-09-11,0,0
2015,9,19,6,AA,1469,N503AA,DFW,DAY,710,701.0,-9.0,15.0,716.0,142.0,133.0,113.0,861,1009.0,5.0,1032,1014.0,-18.0,0,0,,,,,,,2015-09-19,0,0
2015,10,9,5,B6,121,N605JB,10721,14027,814,810.0,-4.0,16.0,826.0,193.0,185.0,163.0,1197,1109.0,6.0,1127,1115.0,-12.0,0,0,,,,,,,2015-10-09,0,0
2015,9,14,1,UA,1846,N14230,ORD,LGA,700,658.0,-2.0,14.0,712.0,130.0,117.0,99.0,733,951.0,4.0,1010,955.0,-15.0,0,0,,,,,,,2015-09-14,0,0
2015,9,28,1,DL,2513,N964AT,VPS,ATL,1145,1151.0,6.0,11.0,1202.0,79.0,65.0,44.0,250,1346.0,10.0,1404,1356.0,-8.0,0,0,,,,,,,2015-09-28,0,0
2015,10,6,2,AA,1513,N4YNAA,11109,11298,1605,1600.0,-5.0,18.0,1618.0,116.0,113.0,83.0,592,1841.0,12.0,1901,1853.0,-8.0,0,0,,,,,,,2015-10-06,0,0
2015,9,25,5,EV,5405,N710EV,LGA,CLE,915,907.0,-8.0,52.0,959.0,118.0,121.0,63.0,419,1102.0,6.0,1113,1108.0,-5.0,0,0,,,,,,,2015-09-25,0,0
2015,10,4,7,DL,2065,N959AT,12892,14747,1855,1933.0,38.0,29.0,2002.0,165.0,173.0,136.0,954,2218.0,8.0,2140,2226.0,46.0,0,0,,9.0,0.0,0.0,37.0,0.0,2015-10-04,1,1
2015,9,13,7,DL,1510,N987DL,BHM,ATL,1615,1612.0,-3.0,12.0,1624.0,63.0,55.0,31.0,134,1755.0,12.0,1818,1807.0,-11.0,0,0,,,,,,,2015-09-13,0,0
2015,9,4,5,DL,1475,N916DL,ATL,SAV,1619,1617.0,-2.0,6.0,1623.0,66.0,50.0,41.0,214,1704.0,3.0,1725,1707.0,-18.0,0,0,,,,,,,2015-09-04,0,0
2015,9,11,5,VX,27,N837VA,JFK,SFO,1635,1634.0,-1.0,13.0,1647.0,395.0,345.0,329.0,2586,1916.0,3.0,2010,1919.0,-51.0,0,0,,,,,,,2015-09-11,0,0
2015,9,11,5,WN,3120,N488WN,SMF,SAN,855,856.0,1.0,8.0,904.0,85.0,88.0,74.0,480,1018.0,6.0,1020,1024.0,4.0,0,0,,,,,,,2015-09-11,0,0
2015,10,3,6,DL,2338,N963DL,10397,11278,1020,1024.0,4.0,14.0,1038.0,103.0,94.0,74.0,547,1152.0,6.0,1203,1158.0,-5.0,0,0,,,,,,,2015-10-03,0,0
2015,10,4,7,WN,3670,N240WN,12889,11259,955,958.0,3.0,10.0,1008.0,160.0,147.0,133.0,1067,1421.0,4.0,1435,1425.0,-10.0,0,0,,,,,,,2015-10-04,0,0
2015,10,6,2,OO,5499,N912SW,11292,15016,1000,1000.0,0.0,23.0,1023.0,130.0,124.0,98.0,770,1301.0,3.0,1310,1304.0,-6.0,0,0,,,,,,,2015-10-06,0,0
2015,9,24,4,WN,5019,N799SW,DAL,SLC,1725,1722.0,-3.0,14.0,1736.0,165.0,160.0,142.0,999,1858.0,4.0,1910,1902.0,-8.0,0,0,,,,,,,2015-09-24,0,0
2015,9,5,6,DL,522,N333NB,SLC,CLT,1710,1715.0,5.0,22.0,1737.0,238.0,227.0,201.0,1727,2258.0,4.0,2308,2302.0,-6.0,0,0,,,,,,,2015-09-05,0,0
2015,9,11,5,EV,4574,N11187,IAH,ECP,1910,1913.0,3.0,11.0,1924.0,113.0,95.0,76.0,572,2040.0,8.0,2103,2048.0,-15.0,0,0,,,,,,,2015-09-11,0,0
2015,9,25,5,B6,405,N646JB,BOS,LGB,1740,1849.0,69.0,18.0,1907.0,377.0,346.0,325.0,2602,2132.0,3.0,2057,2135.0,38.0,0,0,,0.0,0.0,38.0,0.0,0.0,2015-09-25,1,1
2015,9,22,2,WN,1806,N369SW,DEN,MSP,1200,1215.0,15.0,13.0,1228.0,115.0,104.0,86.0,680,1454.0,5.0,1455,1459.0,4.0,0,0,,,,,,,2015-09-22,0,0
2015,9,21,1,WN,1559,N266WN,ELP,SAT,615,613.0,-2.0,10.0,623.0,85.0,76.0,62.0,496,825.0,4.0,840,829.0,-11.0,0,0,,,,,,,2015-09-21,0,0
2015,9,4,5,DL,771,N669DN,MKE,ATL,600,600.0,0.0,14.0,614.0,123.0,112.0,89.0,669,843.0,9.0,903,852.0,-11.0,0,0,,,,,,,2015-09-04,0,0
2015,10,9,5,OO,2971,N465SW,14698,14107,1915,1913.0,-2.0,15.0,1928.0,103.0,102.0,80.0,509,2048.0,7.0,2058,2055.0,-3.0,0,0,,,,,,,2015-10-09,0,0
2015,9,19,6,AA,496,N837AW,SJC,PHX,1228,1221.0,-7.0,13.0,1234.0,107.0,110.0,89.0,621,1403.0,8.0,1415,1411.0,-4.0,0,0,,,,,,,2015-09-19,0,0
2015,10,7,3,B6,1151,N651JB,15304,14843,1618,1615.0,-3.0,14.0,1629.0,175.0,178.0,160.0,1237,1909.0,4.0,1913,1913.0,0.0,0,0,,,,,,,2015-10-07,0,0
2015,10,5,1,WN,2202,N963WN,11697,13232,1840,1836.0,-4.0,14.0,1850.0,195.0,187.0,169.0,1167,2039.0,4.0,2055,2043.0,-12.0,0,0,,,,,,,2015-10-05,0,0
2015,9,17,4,MQ,3279,N918MQ,DFW,SGF,1845,1925.0,40.0,13.0,1938.0,85.0,73.0,57.0,364,2035.0,3.0,2010,2038.0,28.0,0,0,,0.0,0.0,27.0,1.0,0.0,2015-09-17,1,1
2015,9,2,3,AS,48,N713AS,ADQ,ANC,815,814.0,-1.0,6.0,820.0,50.0,51.0,40.0,253,900.0,5.0,905,905.0,0.0,0,0,,,,,,,2015-09-02,0,0
2015,9,21,1,OO,4691,N807SK,ORD,DTW,1825,1913.0,48.0,20.0,1933.0,89.0,77.0,49.0,235,2122.0,8.0,2054,2130.0,36.0,0,0,,0.0,0.0,21.0,15.0,0.0,2015-09-21,1,1
2015,9,9,3,F9,403,N943FR,DEN,LAX,800,801.0,1.0,10.0,811.0,149.0,146.0,119.0,862,910.0,17.0,929,927.0,-2.0,0,0,,,,,,,2015-09-09,0,0
2015,9,14,1,AA,226,N434AA,DFW,MCI,1510,1503.0,-7.0,19.0,1522.0,97.0,103.0,72.0,460,1634.0,12.0,1647,1646.0,-1.0,0,0,,,,,,,2015-09-14,0,0
2015,10,7,3,MQ,3167,N601MQ,13930,12992,1642,1641.0,-1.0,20.0,1701.0,120.0,111.0,87.0,552,1828.0,4.0,1842,1832.0,-10.0,0,0,,,,,,,2015-10-07,0,0
2015,9,24,4,WN,1711,N397SW,MAF,LAS,1520,1518.0,-2.0,13.0,1531.0,140.0,134.0,116.0,795,1527.0,5.0,1540,1532.0,-8.0,0,0,,,,,,,2015-09-24,0,0
2015,10,7,3,NK,138,N636NK,11697,13204,740,735.0,-5.0,16.0,751.0,55.0,61.0,31.0,177,822.0,14.0,835,836.0,1.0,0,0,,,,,,,2015-10-07,0,0
2015,9,4,5,AA,1221,N3ESAA,AUS,DFW,1845,1842.0,-3.0,9.0,1851.0,77.0,62.0,38.0,190,1929.0,15.0,2002,1944.0,-18.0,0,0,,,,,,,2015-09-04,0,0
2015,9,30,3,AA,303,N3CDAA,LGA,ORD,600,553.0,-7.0,11.0,604.0,149.0,141.0,109.0,733,653.0,21.0,729,714.0,-15.0,0,0,,,,,,,2015-09-30,0,0
2015,9,23,3,DL,2255,N963DL,ATL,SDF,1727,1726.0,-1.0,11.0,1737.0,83.0,70.0,53.0,321,1830.0,6.0,1850,1836.0,-14.0,0,0,,,,,,,2015-09-23,0,0
2015,9,8,2,OO,4789,N611SK,BZN,SEA,612,607.0,-5.0,12.0,619.0,108.0,104.0,86.0,543,645.0,6.0,700,651.0,-9.0,0,0,,,,,,,2015-09-08,0,0
2015,10,6,2,WN,1009,N8646B,12191,11697,2000,2025.0,25.0,9.0,2034.0,140.0,138.0,120.0,957,2334.0,9.0,2320,2343.0,23.0,0,0,,0.0,0.0,0.0,23.0,0.0,2015-10-06,1,1
2015,9,11,5,OO,5235,N120SY,MSP,ORD,520,514.0,-6.0,12.0,526.0,90.0,87.0,58.0,334,624.0,17.0,650,641.0,-9.0,0,0,,,,,,,2015-09-11,0,0
2015,10,6,2,UA,1258,N75858,12892,12266,604,1036.0,272.0,11.0,1047.0,193.0,181.0,164.0,1379,1531.0,6.0,1117,1537.0,260.0,0,0,,0.0,0.0,260.0,0.0,0.0,2015-10-06,1,1
2015,9,12,6,DL,2055,N952DN,DCA,MSP,1500,1502.0,2.0,17.0,1519.0,156.0,145.0,124.0,931,1623.0,4.0,1636,1627.0,-9.0,0,0,,,,,,,2015-09-12,0,0
2015,8,31,1,B6,127,N809JB,EWR,MCO,1129,1134.0,5.0,12.0,1146.0,151.0,166.0,149.0,937,1415.0,5.0,1400,1420.0,20.0,0,0,,15.0,0.0,5.0,0.0,0.0,2015-08-31,0,1
2015,9,17,4,MQ,3416,N909MQ,IND,ORD,1110,1103.0,-7.0,11.0,1114.0,70.0,169.0,45.0,177,1059.0,113.0,1120,1252.0,92.0,0,0,,92.0,0.0,0.0,0.0,0.0,2015-09-17,0,1
2015,10,4,7,WN,1961,N8662F,10821,12391,2155,2241.0,46.0,10.0,2251.0,60.0,58.0,43.0,220,2334.0,5.0,2255,2339.0,44.0,0,0,,0.0,0.0,30.0,14.0,0.0,2015-10-04,1,1
2015,9,25,5,DL,2146,N752AT,SLC,DTW,1105,1106.0,1.0,16.0,1122.0,207.0,215.0,192.0,1481,1634.0,7.0,1632,1641.0,9.0,0,0,,,,,,,2015-09-25,0,0
2015,9,25,5,AS,569,N534AS,LAX,PDX,605,629.0,24.0,19.0,648.0,145.0,133.0,109.0,834,837.0,5.0,830,842.0,12.0,0,0,,,,,,,2015-09-25,1,0
2015,10,10,6,WN,4369,N226WN,13342,13487,1050,1047.0,-3.0,7.0,1054.0,75.0,62.0,50.0,297,1144.0,5.0,1205,1149.0,-16.0,0,0,,,,,,,2015-10-10,0,0
2015,8,30,7,WN,327,N924WN,ATL,DCA,2035,2049.0,14.0,13.0,2102.0,105.0,95.0,78.0,547,2220.0,4.0,2220,2224.0,4.0,0,0,,,,,,,2015-08-30,0,0
2015,9,30,3,AS,637,N613AS,PHX,SEA,800,748.0,-12.0,10.0,758.0,180.0,179.0,161.0,1107,1039.0,8.0,1100,1047.0,-13.0,0,0,,,,,,,2015-09-30,0,0
2015,9,28,1,UA,1899,N15751,MSP,ORD,2001,1958.0,-3.0,21.0,2019.0,92.0,85.0,52.0,334,2111.0,12.0,2133,2123.0,-10.0,0,0,,,,,,,2015-09-28,0,0
2015,9,16,3,UA,1197,N57863,SFO,IAH,45,43.0,-2.0,11.0,54.0,215.0,198.0,179.0,1635,553.0,8.0,620,601.0,-19.0,0,0,,,,,,,2015-09-16,0,0
2015,9,11,5,WN,1114,N460WN,SEA,OAK,1045,1046.0,1.0,19.0,1105.0,125.0,122.0,97.0,672,1242.0,6.0,1250,1248.0,-2.0,0,0,,,,,,,2015-09-11,0,0
2015,9,13,7,WN,671,N785SW,SJU,MCO,1920,1914.0,-6.0,11.0,1925.0,175.0,164.0,148.0,1189,2153.0,5.0,2215,2158.0,-17.0,0,0,,,,,,,2015-09-13,0,0
2015,9,19,6,DL,2365,N318US,FCA,MSP,1430,1429.0,-1.0,12.0,1441.0,150.0,145.0,128.0,1026,1749.0,5.0,1800,1754.0,-6.0,0,0,,,,,,,2015-09-19,0,0
2015,9,2,3,OO,4517,N162PQ,LAX,PHX,1440,1432.0,-8.0,14.0,1446.0,90.0,83.0,60.0,370,1546.0,9.0,1610,1555.0,-15.0,0,0,,,,,,,2015-09-02,0,0
2015,9,12,6,WN,2833,N649SW,MCI,ABQ,1335,1331.0,-4.0,8.0,1339.0,125.0,118.0,99.0,718,1418.0,11.0,1440,1429.0,-11.0,0,0,,,,,,,2015-09-12,0,0
2015,9,30,3,WN,1182,N8610A,DAL,DEN,955,955.0,0.0,12.0,1007.0,120.0,115.0,96.0,651,1043.0,7.0,1055,1050.0,-5.0,0,0,,,,,,,2015-09-30,0,0
2015,9,18,5,WN,734,N475WN,BUR,DEN,810,807.0,-3.0,7.0,814.0,130.0,114.0,100.0,850,1054.0,7.0,1120,1101.0,-19.0,0,0,,,,,,,2015-09-18,0,0
2015,9,3,4,EV,6124,N12924,CLT,EWR,1938,1955.0,17.0,46.0,2041.0,111.0,135.0,77.0,529,2158.0,12.0,2129,2210.0,41.0,0,0,,24.0,0.0,14.0,3.0,0.0,2015-09-03,1,1
2015,9,13,7,AA,797,N197UW,PHL,LAX,735,731.0,-4.0,16.0,747.0,354.0,330.0,299.0,2402,946.0,15.0,1029,1001.0,-28.0,0,0,,,,,,,2015-09-13,0,0
2015,9,18,5,DL,2247,N938AT,LAS,SEA,730,725.0,-5.0,11.0,736.0,155.0,150.0,132.0,867,948.0,7.0,1005,955.0,-10.0,0,0,,,,,,,2015-09-18,0,0
2015,9,5,6,OO,5545,N134SY,DTW,ORD,745,741.0,-4.0,17.0,758.0,87.0,69.0,42.0,235,740.0,10.0,812,750.0,-22.0,0,0,,,,,,,2015-09-05,0,0
2015,9,10,4,MQ,3327,N928MQ,DBQ,ORD,630,620.0,-10.0,7.0,627.0,64.0,59.0,32.0,147,659.0,20.0,734,719.0,-15.0,0,0,,,,,,,2015-09-10,0,0
2015,10,5,1,WN,3670,N399WN,13495,10821,1710,1715.0,5.0,11.0,1726.0,155.0,162.0,147.0,998,2053.0,4.0,2045,2057.0,12.0,0,0,,,,,,,2015-10-05,0,0
2015,9,22,2,WN,1494,N483WN,DEN,PHL,930,925.0,-5.0,14.0,939.0,215.0,237.0,215.0,1558,1514.0,8.0,1505,1522.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2015-09-22,0,1
2015,9,4,5,EV,4916,N755EV,HPN,ATL,600,609.0,9.0,13.0,622.0,143.0,133.0,100.0,780,802.0,20.0,823,822.0,-1.0,0,0,,,,,,,2015-09-04,0,0
2015,9,15,2,DL,1828,N972DL,SAV,ATL,1015,1011.0,-4.0,12.0,1023.0,75.0,63.0,38.0,214,1101.0,13.0,1130,1114.0,-16.0,0,0,,,,,,,2015-09-15,0,0
2015,9,4,5,WN,759,N687SW,HRL,HOU,1725,1728.0,3.0,8.0,1736.0,65.0,60.0,45.0,277,1821.0,7.0,1830,1828.0,-2.0,0,0,,,,,,,2015-09-04,0,0
2015,9,12,6,OO,6207,N140SY,DFW,DEN,1540,1538.0,-2.0,18.0,1556.0,129.0,126.0,96.0,641,1632.0,12.0,1649,1644.0,-5.0,0,0,,,,,,,2015-09-12,0,0
2015,8,31,1,MQ,3543,N694MQ,CLL,DFW,1009,955.0,-14.0,6.0,1001.0,60.0,55.0,38.0,164,1039.0,11.0,1109,1050.0,-19.0,0,0,,,,,,,2015-08-31,0,0
2015,9,8,2,AA,1393,N870AA,DFW,SFO,1855,1925.0,30.0,14.0,1939.0,231.0,210.0,191.0,1464,2050.0,5.0,2046,2055.0,9.0,0,0,,,,,,,2015-09-08,1,0
2015,10,9,5,WN,530,N7742B,12889,10800,1200,1158.0,-2.0,15.0,1213.0,65.0,58.0,40.0,223,1253.0,3.0,1305,1256.0,-9.0,0,0,,,,,,,2015-10-09,0,0
2015,9,3,4,VX,412,N632VA,LAX,JFK,1335,1337.0,2.0,26.0,1403.0,330.0,358.0,304.0,2475,2207.0,28.0,2205,2235.0,30.0,0,0,,2.0,0.0,28.0,0.0,0.0,2015-09-03,0,1
2015,9,18,5,WN,1202,N8629A,BWI,LAS,1735,1755.0,20.0,31.0,1826.0,310.0,321.0,283.0,2106,2009.0,7.0,1945,2016.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,2015-09-18,1,1
2015,9,27,7,B6,916,N946JB,SFO,JFK,2130,2205.0,35.0,16.0,2221.0,322.0,309.0,288.0,2586,609.0,5.0,552,614.0,22.0,0,0,,0.0,0.0,6.0,16.0,0.0,2015-09-27,1,1
2015,10,9,5,OO,6404,N939SW,11603,14771,1040,1034.0,-6.0,21.0,1055.0,98.0,101.0,74.0,451,1209.0,6.0,1218,1215.0,-3.0,0,0,,,,,,,2015-10-09,0,0
2015,9,1,2,AA,2115,N751UW,LGA,DCA,600,553.0,-7.0,14.0,607.0,66.0,69.0,40.0,214,647.0,15.0,706,702.0,-4.0,0,0,,,,,,,2015-09-01,0,0
2015,9,10,4,OO,6533,N983SW,DEN,IDA,1510,1610.0,60.0,16.0,1626.0,101.0,99.0,77.0,458,1743.0,6.0,1651,1749.0,58.0,0,0,,0.0,0.0,51.0,7.0,0.0,2015-09-10,1,1
2015,9,18,5,EV,2680,N676AE,DFW,LIT,1813,1810.0,-3.0,17.0,1827.0,74.0,71.0,50.0,304,1917.0,4.0,1927,1921.0,-6.0,0,0,,,,,,,2015-09-18,0,0
2015,9,3,4,OO,4505,N633SK,SEA,BOI,1205,1200.0,-5.0,24.0,1224.0,90.0,96.0,66.0,399,1430.0,6.0,1435,1436.0,1.0,0,0,,,,,,,2015-09-03,0,0
2015,9,8,2,UA,779,N568UA,LAX,JFK,1029,1026.0,-3.0,31.0,1057.0,331.0,336.0,287.0,2475,1844.0,18.0,1900,1902.0,2.0,0,0,,,,,,,2015-09-08,0,0
2015,9,17,4,WN,237,N623SW,PIT,TPA,1615,1615.0,0.0,8.0,1623.0,140.0,129.0,117.0,873,1820.0,4.0,1835,1824.0,-11.0,0,0,,,,,,,2015-09-17,0,0
2015,9,13,7,DL,1307,N920DE,ATL,RIC,1543,1547.0,4.0,11.0,1558.0,96.0,81.0,64.0,481,1702.0,6.0,1719,1708.0,-11.0,0,0,,,,,,,2015-09-13,0,0
2015,10,5,1,AA,452,N917UY,13930,14107,500,518.0,18.0,18.0,536.0,226.0,218.0,198.0,1440,654.0,2.0,646,656.0,10.0,0,0,,,,,,,2015-10-05,1,0
2015,9,26,6,NK,805,N523NK,MCO,ATL,1820,1849.0,29.0,21.0,1910.0,85.0,98.0,65.0,404,2015.0,12.0,1945,2027.0,42.0,0,0,,13.0,0.0,0.0,29.0,0.0,2015-09-26,1,1
2015,10,8,4,OO,4832,N824SK,12892,13796,1635,1633.0,-2.0,23.0,1656.0,90.0,84.0,56.0,337,1752.0,5.0,1805,1757.0,-8.0,0,0,,,,,,,2015-10-08,0,0
2015,9,23,3,WN,2415,N354SW,SMF,PHX,1310,1307.0,-3.0,8.0,1315.0,105.0,99.0,86.0,647,1441.0,5.0,1455,1446.0,-9.0,0,0,,,,,,,2015-09-23,0,0
2015,10,7,3,WN,1578,N483WN,11618,13495,745,743.0,-2.0,10.0,753.0,205.0,174.0,154.0,1167,927.0,10.0,1010,937.0,-33.0,0,0,,,,,,,2015-10-07,0,0
2015,10,8,4,AA,1996,N549UW,11057,14307,2025,2022.0,-3.0,18.0,2040.0,116.0,117.0,95.0,683,2215.0,4.0,2221,2219.0,-2.0,0,0,,,,,,,2015-10-08,0,0
2015,9,25,5,WN,2352,N743SW,CMH,MDW,1640,1635.0,-5.0,11.0,1646.0,70.0,70.0,56.0,283,1642.0,3.0,1650,1645.0,-5.0,0,0,,,,,,,2015-09-25,0,0
2015,9,4,5,OO,2985,N875AS,PHX,BFL,1955,1950.0,-5.0,12.0,2002.0,87.0,80.0,64.0,425,2106.0,4.0,2122,2110.0,-12.0,0,0,,,,,,,2015-09-04,0,0
2015,10,4,7,HA,48,N384HA,12173,13796,1300,1307.0,7.0,16.0,1323.0,315.0,308.0,283.0,2409,2106.0,9.0,2115,2115.0,0.0,0,0,,,,,,,2015-10-04,0,0
2015,9,16,3,OO,4785,N630SK,SJC,SEA,1253,1245.0,-8.0,11.0,1256.0,132.0,128.0,100.0,697,1436.0,17.0,1505,1453.0,-12.0,0,0,,,,,,,2015-09-16,0,0
2015,8,31,1,AA,34,N790AA,LAX,JFK,800,756.0,-4.0,13.0,809.0,351.0,318.0,301.0,2475,1610.0,4.0,1651,1614.0,-37.0,0,0,,,,,,,2015-08-31,0,0
2015,9,18,5,WN,713,N569WN,BUR,SMF,710,703.0,-7.0,12.0,715.0,75.0,73.0,57.0,358,812.0,4.0,825,816.0,-9.0,0,0,,,,,,,2015-09-18,0,0
2015,10,1,4,DL,2260,N946DN,10397,10874,1547,1558.0,11.0,12.0,1610.0,106.0,81.0,66.0,528,1716.0,3.0,1733,1719.0,-14.0,0,0,,,,,,,2015-10-01,0,0
2015,10,1,4,UA,1477,N65832,10821,12892,1828,1832.0,4.0,10.0,1842.0,340.0,326.0,302.0,2329,2044.0,14.0,2108,2058.0,-10.0,0,0,,,,,,,2015-10-01,0,0
2015,9,4,5,DL,2022,N324US,MSP,SFO,715,711.0,-4.0,13.0,724.0,245.0,235.0,215.0,1589,859.0,7.0,920,906.0,-14.0,0,0,,,,,,,2015-09-04,0,0
2015,9,13,7,EV,5026,N842AS,CHA,ATL,1700,1705.0,5.0,13.0,1718.0,50.0,45.0,25.0,106,1743.0,7.0,1750,1750.0,0.0,0,0,,,,,,,2015-09-13,0,0
2015,9,18,5,DL,720,N676DL,RSW,ATL,815,811.0,-4.0,8.0,819.0,108.0,97.0,76.0,515,935.0,13.0,1003,948.0,-15.0,0,0,,,,,,,2015-09-18,0,0
2015,10,6,2,OO,5620,N131SY,13930,11267,2102,2056.0,-6.0,24.0,2120.0,72.0,79.0,42.0,240,2302.0,13.0,2314,2315.0,1.0,0,0,,,,,,,2015-10-06,0,0
2015,9,8,2,EV,5565,N924EV,OAJ,ATL,1600,1600.0,0.0,14.0,1614.0,89.0,85.0,66.0,399,1720.0,5.0,1729,1725.0,-4.0,0,0,,,,,,,2015-09-08,0,0
2015,9,2,3,MQ,3111,N806MQ,DFW,GRK,1703,1702.0,-1.0,14.0,1716.0,56.0,41.0,25.0,134,1741.0,2.0,1759,1743.0,-16.0,0,0,,,,,,,2015-09-02,0,0
2015,10,1,4,B6,616,N923JB,14771,12478,1401,1415.0,14.0,38.0,1453.0,333.0,358.0,308.0,2586,2301.0,12.0,2234,2313.0,39.0,0,0,,25.0,0.0,14.0,0.0,0.0,2015-10-01,0,1
2015,9,16,3,WN,3013,N687SW,DAL,TUL,1500,1458.0,-2.0,10.0,1508.0,60.0,59.0,46.0,237,1554.0,3.0,1600,1557.0,-3.0,0,0,,,,,,,2015-09-16,0,0
2015,9,9,3,HA,382,N479HA,HNL,ITO,929,927.0,-2.0,12.0,939.0,54.0,50.0,33.0,216,1012.0,5.0,1023,1017.0,-6.0,0,0,,,,,,,2015-09-09,0,0
2015,9,4,5,VX,251,N836VA,JFK,LAS,905,857.0,-8.0,30.0,927.0,335.0,333.0,296.0,2248,1123.0,7.0,1140,1130.0,-10.0,0,0,,,,,,,2015-09-04,0,0
2015,9,20,7,EV,4944,N849AS,ATL,XNA,1356,1352.0,-4.0,28.0,1420.0,113.0,117.0,86.0,589,1446.0,3.0,1449,1449.0,0.0,0,0,,,,,,,2015-09-20,0,0
2015,9,3,4,WN,2993,N485WN,SEA,DAL,1300,1254.0,-6.0,24.0,1318.0,230.0,236.0,210.0,1670,1848.0,2.0,1850,1850.0,0.0,0,0,,,,,,,2015-09-03,0,0
2015,10,8,4,WN,103,N7739A,10800,13796,1415,1414.0,-1.0,9.0,1423.0,70.0,64.0,51.0,325,1514.0,4.0,1525,1518.0,-7.0,0,0,,,,,,,2015-10-08,0,0
2015,9,30,3,WN,2767,N928WN,PHL,DEN,710,706.0,-4.0,14.0,720.0,250.0,240.0,218.0,1558,858.0,8.0,920,906.0,-14.0,0,0,,,,,,,2015-09-30,0,0
2015,9,20,7,AA,1561,N548AA,AUS,DFW,1159,1158.0,-1.0,11.0,1209.0,71.0,64.0,41.0,190,1250.0,12.0,1310,1302.0,-8.0,0,0,,,,,,,2015-09-20,0,0
2015,9,9,3,WN,1131,N279WN,OMA,DAL,545,543.0,-2.0,9.0,552.0,115.0,113.0,83.0,585,715.0,21.0,740,736.0,-4.0,0,0,,,,,,,2015-09-09,0,0
2015,9,19,6,UA,1908,N67812,BWI,DEN,1619,1614.0,-5.0,10.0,1624.0,234.0,227.0,212.0,1491,1756.0,5.0,1813,1801.0,-12.0,0,0,,,,,,,2015-09-19,0,0
2015,9,26,6,OO,2954,N889AS,PHX,FLG,1340,1342.0,2.0,19.0,1401.0,49.0,49.0,26.0,119,1427.0,4.0,1429,1431.0,2.0,0,0,,,,,,,2015-09-26,0,0
2015,9,2,3,WN,1822,N378SW,BOI,LAS,1155,1155.0,0.0,11.0,1206.0,100.0,111.0,91.0,519,1237.0,9.0,1235,1246.0,11.0,0,0,,,,,,,2015-09-02,0,0
2015,10,9,5,OO,4481,N809CA,12278,13487,1123,1132.0,9.0,22.0,1154.0,107.0,120.0,86.0,545,1320.0,12.0,1310,1332.0,22.0,0,0,,13.0,0.0,0.0,9.0,0.0,2015-10-09,0,1
2015,9,3,4,DL,2044,N315NB,SEA,LAX,1436,1433.0,-3.0,11.0,1444.0,165.0,149.0,130.0,954,1654.0,8.0,1721,1702.0,-19.0,0,0,,,,,,,2015-09-03,0,0
2015,10,8,4,DL,929,N907DL,10397,14524,1914,1910.0,-4.0,12.0,1922.0,97.0,82.0,65.0,481,2027.0,5.0,2051,2032.0,-19.0,0,0,,,,,,,2015-10-08,0,0
2015,10,3,6,WN,3724,N926WN,11259,13495,1505,1503.0,-2.0,6.0,1509.0,80.0,71.0,60.0,436,1609.0,5.0,1625,1614.0,-11.0,0,0,,,,,,,2015-10-03,0,0
