YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed,Delay_Total,flight_total_delay,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,12,23,3,AA,1805,N747UW,ALB,CLT,1900,1919.0,19.0,12.0,1931.0,147.0,132.0,111.0,646,2122.0,9.0,2127,2131.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,4,5,WN,673,N415WN,PHX,DAL,1010,1010.0,0.0,19.0,1029.0,135.0,132.0,110.0,879,1319.0,3.0,1325,1322.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,6,7,WN,2683,N659SW,DEN,MSP,1820,1823.0,3.0,11.0,1834.0,110.0,103.0,86.0,680,2100.0,6.0,2110,2106.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,HA,119,N492HA,KOA,HNL,958,959.0,1.0,10.0,1009.0,44.0,45.0,30.0,163,1039.0,5.0,1042,1044.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,OO,4679,N606SK,SFO,SEA,1530,1527.0,-3.0,11.0,1538.0,141.0,148.0,129.0,679,1747.0,8.0,1751,1755.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,DL,755,N974DL,CMH,ATL,1530,1523.0,-7.0,18.0,1541.0,100.0,103.0,77.0,447,1658.0,8.0,1710,1706.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,OO,6502,N824AS,SFO,ACV,1600,1559.0,-1.0,27.0,1626.0,71.0,73.0,41.0,250,1707.0,5.0,1711,1712.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,DL,1204,N396DA,ATL,LAX,726,725.0,-1.0,14.0,739.0,314.0,286.0,263.0,1947,902.0,9.0,940,911.0,-29.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,WN,3245,N429WN,SAT,PHX,925,925.0,0.0,7.0,932.0,150.0,135.0,121.0,843,1033.0,7.0,1055,1040.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,WN,2683,N621SW,LAX,DEN,1420,1419.0,-1.0,10.0,1429.0,135.0,127.0,109.0,862,1718.0,8.0,1735,1726.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,AA,430,N823AW,PDX,PHX,1515,1520.0,5.0,32.0,1552.0,146.0,168.0,130.0,1009,1902.0,6.0,1841,1908.0,27.0,0,0,,22.0,0.0,0.0,0.0,5.0,2015-12-27,0,1,27.0,1,81.48,0.0,0.0,0.0,18.52
2015,12,12,6,WN,3093,N620SW,DAL,BNA,850,847.0,-3.0,11.0,858.0,95.0,95.0,79.0,623,1017.0,5.0,1025,1022.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,OO,4770,N430SW,DIK,MSP,1330,1319.0,-11.0,20.0,1339.0,100.0,94.0,71.0,481,1550.0,3.0,1610,1553.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,DL,2570,N906DL,MEM,ATL,715,712.0,-3.0,11.0,723.0,87.0,68.0,51.0,332,914.0,6.0,942,920.0,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,MQ,3096,N631MQ,CMI,ORD,1445,1436.0,-9.0,13.0,1449.0,69.0,55.0,30.0,135,1519.0,12.0,1554,1531.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,WN,1312,N904WN,OAK,GEG,1955,2055.0,60.0,7.0,2102.0,120.0,108.0,97.0,723,2239.0,4.0,2155,2243.0,48.0,0,0,,0.0,0.0,21.0,27.0,0.0,2015-12-22,1,1,48.0,1,0.0,0.0,43.75,56.25,0.0
2015,12,7,1,DL,1686,N958DN,TPA,LGA,720,743.0,23.0,9.0,752.0,161.0,136.0,119.0,1010,951.0,8.0,1001,959.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,AA,277,N5DHAA,SAN,DFW,1050,1045.0,-5.0,15.0,1100.0,179.0,152.0,131.0,1171,1511.0,6.0,1549,1517.0,-32.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,AA,2222,N4XVAA,AUS,DFW,1405,1419.0,14.0,21.0,1440.0,65.0,77.0,39.0,190,1519.0,17.0,1510,1536.0,26.0,0,0,,12.0,0.0,14.0,0.0,0.0,2015-12-22,0,1,26.0,1,46.15,0.0,53.85,0.0,0.0
2015,11,30,1,OO,4558,N675BR,LAN,MSP,1256,1325.0,29.0,10.0,1335.0,103.0,91.0,78.0,455,1353.0,3.0,1339,1356.0,17.0,0,0,,0.0,0.0,0.0,17.0,0.0,2015-11-30,1,1,17.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,9,3,WN,2185,N8642E,MCO,ALB,955,953.0,-2.0,11.0,1004.0,160.0,148.0,134.0,1073,1218.0,3.0,1235,1221.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,6,7,WN,2194,N954WN,RDU,DEN,845,842.0,-3.0,18.0,900.0,245.0,227.0,206.0,1436,1026.0,3.0,1050,1029.0,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,AA,2278,N3LCAA,LAX,ORD,500,457.0,-3.0,13.0,510.0,245.0,219.0,192.0,1744,1022.0,14.0,1105,1036.0,-29.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,DL,2175,N990AT,MEM,MSP,750,747.0,-3.0,14.0,801.0,126.0,119.0,98.0,700,939.0,7.0,956,946.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,DL,1517,N922DX,DEN,ATL,625,620.0,-5.0,14.0,634.0,184.0,160.0,137.0,1199,1051.0,9.0,1129,1100.0,-29.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,DL,2446,N3743H,FLL,ATL,1445,1443.0,-2.0,12.0,1455.0,117.0,102.0,84.0,581,1619.0,6.0,1642,1625.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,OO,2992,N863AS,YUM,PHX,946,938.0,-8.0,9.0,947.0,52.0,49.0,31.0,160,1018.0,9.0,1038,1027.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,26,6,WN,6367,N241WN,MDW,MSP,855,906.0,11.0,16.0,922.0,95.0,95.0,72.0,349,1034.0,7.0,1030,1041.0,11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,DL,2120,N926AT,ATL,MDW,858,855.0,-3.0,8.0,903.0,117.0,104.0,92.0,591,935.0,4.0,955,939.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,AA,667,N602AW,LAS,PHX,1145,1143.0,-2.0,17.0,1200.0,69.0,72.0,50.0,255,1350.0,5.0,1354,1355.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,WN,1668,N8303R,BNA,LAS,505,505.0,0.0,11.0,516.0,260.0,216.0,200.0,1587,636.0,5.0,725,641.0,-44.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,AA,391,N434AA,DFW,TUL,900,922.0,22.0,9.0,931.0,69.0,52.0,39.0,237,1010.0,4.0,1009,1014.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,WN,2440,N340LV,SEA,OAK,1305,1306.0,1.0,22.0,1328.0,125.0,132.0,103.0,672,1511.0,7.0,1510,1518.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,WN,299,N8663A,ABQ,LAS,1100,1106.0,6.0,10.0,1116.0,95.0,96.0,82.0,486,1138.0,4.0,1135,1142.0,7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,AS,37,N307AS,MSP,SEA,1540,1547.0,7.0,18.0,1605.0,230.0,223.0,196.0,1399,1721.0,9.0,1730,1730.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,31,4,AS,807,N529AS,BLI,HNL,1750,1738.0,-12.0,29.0,1807.0,389.0,394.0,359.0,2715,2206.0,6.0,2219,2212.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,AA,2471,N3BWAA,LAX,MIA,2155,2158.0,3.0,16.0,2214.0,288.0,290.0,251.0,2342,525.0,23.0,543,548.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,B6,989,N358JB,BOS,DCA,1515,1509.0,-6.0,10.0,1519.0,96.0,86.0,73.0,399,1632.0,3.0,1651,1635.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,AA,2622,N3JRAA,JFK,DFW,630,632.0,2.0,23.0,655.0,252.0,236.0,197.0,1391,912.0,16.0,942,928.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,DL,2269,N6715C,ATL,MCO,1155,1155.0,0.0,11.0,1206.0,84.0,77.0,61.0,404,1307.0,5.0,1319,1312.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,WN,2724,N8311Q,MDW,LAS,1325,1328.0,3.0,10.0,1338.0,245.0,241.0,227.0,1521,1525.0,4.0,1530,1529.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,F9,767,N230FR,DEN,LAS,1725,2011.0,166.0,10.0,2021.0,115.0,106.0,88.0,628,2049.0,8.0,1820,2057.0,157.0,0,0,,0.0,0.0,0.0,157.0,0.0,2015-12-07,1,1,157.0,1,0.0,0.0,0.0,100.0,0.0
2015,11,29,7,AA,563,N561UW,PHX,SAN,2115,2127.0,12.0,13.0,2140.0,75.0,71.0,51.0,304,2131.0,7.0,2130,2138.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,30,1,WN,951,N242WN,OKC,BWI,1555,1559.0,4.0,10.0,1609.0,165.0,147.0,132.0,1180,1921.0,5.0,1940,1926.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-30,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,DL,2149,N3763D,PHX,DTW,845,842.0,-3.0,20.0,902.0,225.0,219.0,193.0,1671,1415.0,6.0,1430,1421.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,AA,2223,N3AYAA,ORD,LAX,1354,1350.0,-4.0,15.0,1405.0,280.0,301.0,281.0,1744,1646.0,5.0,1634,1651.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2015-12-24,0,1,17.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,24,4,AS,326,N564AS,SEA,SJC,1250,1247.0,-3.0,15.0,1302.0,124.0,115.0,96.0,697,1438.0,4.0,1454,1442.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,AA,1349,N3JBAA,RDU,DFW,714,718.0,4.0,15.0,733.0,196.0,189.0,165.0,1061,918.0,9.0,930,927.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,EV,6072,N12157,IND,ORD,1948,1951.0,3.0,10.0,2001.0,73.0,60.0,41.0,177,1942.0,9.0,2001,1951.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,EV,2831,N906EV,DFW,FSM,1640,1632.0,-8.0,19.0,1651.0,60.0,61.0,39.0,227,1730.0,3.0,1740,1733.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,UA,492,N35271,IAD,SFO,805,805.0,0.0,9.0,814.0,370.0,379.0,364.0,2419,1118.0,6.0,1115,1124.0,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,AA,1211,N3JVAA,DFW,BOS,710,712.0,2.0,19.0,731.0,214.0,229.0,201.0,1562,1152.0,9.0,1144,1201.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2015-11-25,0,1,17.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,21,1,MQ,3528,N644MQ,MHK,DFW,620,620.0,0.0,25.0,645.0,104.0,101.0,69.0,431,754.0,7.0,804,801.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,B6,879,N606JB,LAS,LGB,1825,1819.0,-6.0,15.0,1834.0,64.0,61.0,43.0,231,1917.0,3.0,1929,1920.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,VX,872,N527VA,LAX,DAL,700,658.0,-2.0,14.0,712.0,180.0,180.0,160.0,1246,1152.0,6.0,1200,1158.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,B6,1006,N536JB,LGB,SEA,1825,1908.0,43.0,9.0,1917.0,162.0,163.0,146.0,965,2143.0,8.0,2107,2151.0,44.0,0,0,,1.0,0.0,9.0,34.0,0.0,2015-12-24,1,1,44.0,1,2.27,0.0,20.45,77.27,0.0
2015,11,22,7,DL,1634,N952DL,MEM,ATL,1204,1209.0,5.0,17.0,1226.0,88.0,70.0,47.0,332,1413.0,6.0,1432,1419.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,UA,2017,N419UA,DEN,SFO,1255,1548.0,173.0,19.0,1607.0,167.0,167.0,143.0,967,1730.0,5.0,1442,1735.0,173.0,0,0,,173.0,0.0,0.0,0.0,0.0,2015-12-18,1,1,173.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,11,5,WN,204,N497WN,MDW,DEN,940,943.0,3.0,15.0,958.0,155.0,176.0,152.0,895,1130.0,9.0,1115,1139.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0,2015-12-11,0,1,24.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,24,4,DL,2840,N915DL,LGA,MSP,1429,1427.0,-2.0,13.0,1440.0,192.0,184.0,168.0,1020,1628.0,3.0,1641,1631.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,OO,4501,N899SK,IAH,MSP,740,737.0,-3.0,41.0,818.0,174.0,198.0,148.0,1034,1046.0,9.0,1034,1055.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,2015-12-09,0,1,21.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,12,6,VX,251,N624VA,JFK,LAS,905,900.0,-5.0,17.0,917.0,350.0,340.0,314.0,2248,1131.0,9.0,1155,1140.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,AA,1856,N762US,BDL,CLT,1015,1006.0,-9.0,12.0,1018.0,131.0,136.0,113.0,644,1211.0,11.0,1226,1222.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,WN,1085,N435WN,RDU,MDW,630,629.0,-1.0,9.0,638.0,125.0,117.0,106.0,632,724.0,2.0,735,726.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,F9,1457,N205FR,ATL,LAS,2150,2149.0,-1.0,10.0,2159.0,285.0,274.0,248.0,1747,2307.0,16.0,2335,2323.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,AS,745,N442AS,ATL,SEA,1840,1847.0,7.0,30.0,1917.0,335.0,332.0,294.0,2182,2111.0,8.0,2115,2119.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,WN,1543,N8651A,LAS,HOU,1030,1030.0,0.0,16.0,1046.0,175.0,161.0,141.0,1235,1507.0,4.0,1525,1511.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,24,2,WN,2693,N415WN,STL,MKE,840,837.0,-3.0,10.0,847.0,70.0,65.0,50.0,317,937.0,5.0,950,942.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,EV,6034,N11547,ORD,ELM,2100,2054.0,-6.0,20.0,2114.0,100.0,107.0,79.0,566,2333.0,8.0,2340,2341.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,WN,345,N8655D,LAS,MDW,1515,1515.0,0.0,10.0,1525.0,210.0,232.0,177.0,1521,2022.0,45.0,2045,2107.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,2015-12-29,0,1,22.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,21,1,AA,2307,N385AA,DFW,MIA,1030,1125.0,55.0,11.0,1136.0,164.0,148.0,132.0,1121,1448.0,5.0,1414,1453.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0,2015-12-21,1,1,39.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,18,5,WN,3009,N798SW,SAN,SMF,1620,1621.0,1.0,11.0,1632.0,95.0,90.0,74.0,480,1746.0,5.0,1755,1751.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,EV,2834,N903EV,DFW,PIA,2020,2012.0,-8.0,18.0,2030.0,117.0,103.0,82.0,672,2152.0,3.0,2217,2155.0,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,AS,637,N527AS,PHX,SEA,800,754.0,-6.0,9.0,803.0,190.0,188.0,166.0,1107,949.0,13.0,1010,1002.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,UA,1765,N844UA,IAH,LAS,1825,1824.0,-1.0,13.0,1837.0,220.0,195.0,177.0,1222,1934.0,5.0,2005,1939.0,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,UA,328,N38950,IAH,DEN,725,802.0,37.0,19.0,821.0,153.0,177.0,145.0,862,946.0,13.0,858,959.0,61.0,0,0,,61.0,0.0,0.0,0.0,0.0,2015-12-15,1,1,61.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,30,3,DL,2301,N678DL,SLC,PDX,1120,1128.0,8.0,15.0,1143.0,122.0,110.0,91.0,630,1214.0,4.0,1222,1218.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-30,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,UA,1657,N16703,BOS,ORD,1305,1416.0,71.0,9.0,1425.0,172.0,246.0,137.0,867,1542.0,100.0,1457,1722.0,145.0,0,0,,145.0,0.0,0.0,0.0,0.0,2015-11-21,1,1,145.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,21,1,OO,5462,N824AS,SPI,ORD,542,539.0,-3.0,16.0,555.0,68.0,59.0,37.0,174,632.0,6.0,650,638.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,WN,3334,N900WN,PIT,PHX,1645,1642.0,-3.0,10.0,1652.0,290.0,263.0,246.0,1814,1858.0,7.0,1935,1905.0,-30.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,DL,1387,N815DN,ATL,SJU,1115,1113.0,-2.0,23.0,1136.0,211.0,216.0,188.0,1547,1544.0,5.0,1546,1549.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,AA,1492,N4XXAA,DFW,AUS,2155,2152.0,-3.0,15.0,2207.0,62.0,62.0,43.0,190,2250.0,4.0,2257,2254.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,MQ,3091,N631MQ,CMI,ORD,1638,1634.0,-4.0,10.0,1644.0,70.0,59.0,35.0,135,1719.0,14.0,1748,1733.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,EV,4456,N11526,IAH,AMA,900,853.0,-7.0,18.0,911.0,108.0,99.0,77.0,517,1028.0,4.0,1048,1032.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,AS,648,N302AS,SEA,TUS,945,945.0,0.0,17.0,1002.0,178.0,164.0,142.0,1216,1324.0,5.0,1343,1329.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,AS,793,N309AS,DTW,SEA,1640,1631.0,-9.0,12.0,1643.0,300.0,276.0,260.0,1927,1803.0,4.0,1840,1807.0,-33.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,NK,126,N512NK,MYR,BOS,2229,2224.0,-5.0,9.0,2233.0,112.0,113.0,98.0,738,11.0,6.0,21,17.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,AS,50,N762AS,ANC,SCC,1455,1447.0,-8.0,10.0,1457.0,106.0,101.0,86.0,627,1623.0,5.0,1641,1628.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,WN,1704,N619SW,LAS,LAX,1140,1145.0,5.0,12.0,1157.0,70.0,68.0,45.0,236,1242.0,11.0,1250,1253.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,WN,584,N244WN,MCI,BWI,1935,1933.0,-2.0,9.0,1942.0,140.0,138.0,122.0,967,2244.0,7.0,2255,2251.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,WN,2753,N431WN,FNT,MCO,1250,1241.0,-9.0,8.0,1249.0,170.0,141.0,127.0,1011,1456.0,6.0,1540,1502.0,-38.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,EV,5973,N11140,ORD,TUL,1550,1554.0,4.0,18.0,1612.0,118.0,111.0,89.0,585,1741.0,4.0,1748,1745.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
